FlyAsh,GGBFS,NaOH_M,Na2SiO3,CopperSlag,RecycledAgg,Curing_Days,Comp_Strength,provenance,material_system
1350,0,8,360,440,0,90,44.98,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,660,0,90,46.92,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,880,0,90,49.23,N_data.xls,fly_ash_slag_concrete
1350,0,8,360,1100,0,90,51.18,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,0,0,90,34.98,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,220,0,90,37.57,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,440,0,90,41.56,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,660,0,90,44.23,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,880,0,90,45.58,N_data.xls,fly_ash_slag_concrete
1350,0,8,405,1100,0,90,46.16,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,0,0,7,27.12,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,220,0,7,29.32,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,440,0,7,30.98,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,660,0,7,32.56,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,880,0,7,35.78,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,1100,0,7,37.12,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,0,0,7,29.45,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,220,0,7,31.56,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,440,0,7,32.78,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,660,0,7,33.99,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,880,0,7,36.78,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,1100,0,7,39.29,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,0,0,7,25.47,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,220,0,7,27.98,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,440,0,7,29.25,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,660,0,7,30.68,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,880,0,7,33.78,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,1100,0,7,35.69,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,0,0,28,34.96,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,220,0,28,35.87,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,440,0,28,39.56,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,660,0,28,42.65,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,880,0,28,46.12,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,1100,0,28,47.28,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,0,0,28,36.45,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,220,0,28,37.54,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,440,0,28,40.98,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,660,0,28,43.65,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,880,0,28,47.58,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,1100,0,28,49.24,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,0,0,28,33.57,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,220,0,28,34.43,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,440,0,28,37.26,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,660,0,28,40.69,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,880,0,28,44.29,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,1100,0,28,45.87,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,0,0,90,36.18,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,220,0,90,38.23,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,440,0,90,42.98,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,660,0,90,45.39,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,880,0,90,47.62,N_data.xls,fly_ash_slag_concrete
1350,0,10,270,1100,0,90,49.46,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,0,0,90,37.65,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,220,0,90,39.43,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,440,0,90,44.98,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,660,0,90,47.36,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,880,0,90,50.09,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,1100,0,90,52.47,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,0,0,90,34.58,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,220,0,90,36.4,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,440,0,90,39.52,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,660,0,90,41.56,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,880,0,90,43.57,N_data.xls,fly_ash_slag_concrete
1350,0,10,405,1100,0,90,45.28,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,0,0,7,27.12,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,220,0,7,29.32,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,440,0,7,30.98,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,660,0,7,32.56,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,880,0,7,35.78,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,1100,0,7,37.12,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,0,0,7,29.45,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,220,0,7,31.56,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,440,0,7,32.78,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,660,0,7,33.99,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,880,0,7,36.78,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,1100,0,7,39.29,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,0,0,7,25.47,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,220,0,7,27.98,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,440,0,7,29.25,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,660,0,7,30.68,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,880,0,7,33.78,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,1100,0,7,35.69,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,0,0,28,34.96,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,220,0,28,35.87,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,440,0,28,39.56,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,660,0,28,42.65,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,880,0,28,46.12,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,1100,0,28,47.28,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,0,0,28,36.45,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,220,0,28,37.54,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,440,0,28,40.98,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,660,0,28,43.65,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,880,0,28,47.58,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,1100,0,28,49.24,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,0,0,28,33.57,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,220,0,28,34.43,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,440,0,28,37.26,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,660,0,28,40.69,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,880,0,28,44.29,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,1100,0,28,45.87,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,0,0,90,36.18,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,220,0,90,38.23,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,440,0,90,42.98,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,660,0,90,45.39,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,880,0,90,47.62,N_data.xls,fly_ash_slag_concrete
1350,0,12,270,1100,0,90,49.46,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,0,0,90,37.65,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,220,0,90,39.43,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,440,0,90,44.98,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,660,0,90,47.36,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,880,0,90,50.09,N_data.xls,fly_ash_slag_concrete
1350,0,12,360,1100,0,90,52.47,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,0,0,90,34.58,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,220,0,90,36.4,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,440,0,90,39.52,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,660,0,90,41.56,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,880,0,90,43.57,N_data.xls,fly_ash_slag_concrete
1350,0,12,405,1100,0,90,45.28,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,0,200,7,34.36,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,0,400,7,32.17,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,0,600,7,29.36,N_data.xls,fly_ash_slag_concrete
1350,0,10,0,660,200,7,40.83,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,660,400,7,38.09,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,660,600,7,34.73,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,880,200,7,44.02,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,880,400,7,41.69,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,880,600,7,36.31,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,1100,200,7,45.38,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,1100,400,7,42.31,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,1100,600,7,39.06,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,0,200,28,35.62,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,0,400,28,33.6,ambiguous:Data.xlsx|N_data.xls,fly_ash_slag_concrete
1350,0,10,360,0,600,28,31.52,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,660,200,28,43.22,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,660,400,28,41.75,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,660,600,28,37.98,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,880,200,28,46.82,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,880,400,28,44.64,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,880,600,28,40.19,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,1100,200,28,48.03,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,1100,400,28,45.78,N_data.xls,fly_ash_slag_concrete
1350,0,10,360,1100,600,28,42.62,N_data.xls,fly_ash_slag_concrete
